LG19 10
 5 3.4 2.5 -2.15524
 6.1 3.53 2.74 16.3632
 6.5 3.71 2.83 14.807
 6.9 3.93 2.92 13.1624
 8.2 4.55 3.37 0
LE19 10
 2.5 1 2.5 -1.01405
 3 1.5 2.5 -2.04626
 3.5 1.7 2.5 1.16977
 3.1 1.5 2.5 -1.4636
 3.3 1.6 2.5 0.46704
 5 3.4 2.5 -2.3474
 6.1 3.53 2.74 16.6453
 6.5 3.71 2.83 14.4561
 6.9 3.93 2.92 12.849
 8.15 4.52 3.36 0
LB24 10
 2.5 1 2.5 -1.00868
 3 1.5 2.5 -2.05108
 3.5 1.7 2.5 1.14238
 3.1 1.5 2.5 -1.33562
 3.3 1.6 2.5 0.341164
 5 3.4 2.5 -2.39355
 6.1 3.53 2.74 16.7149
 6.5 3.71 2.83 13.9545
 6.9 3.93 2.92 12.4006
 8.15 4.52 3.36 0
LB26 10
 2.5 1 2.5 0.0376582
 3 1.5 2.5 -1.97691
 3.5 1.7 2.5 1.08875
 3.1 1.5 2.5 -1.29722
 3.3 1.6 2.5 0.311621
 5 3.4 2.5 -2.33508
 6.1 3.53 2.74 16.7621
 6.5 3.71 2.83 14.1467
 6.9 3.93 2.92 12.5743
 8.15 4.52 3.36 0
ND26 10
 2.5 1 2.5 0.0838934
 3 1.5 2.5 -2.21959
 3.5 1.7 2.5 1.4134
 3.1 1.5 2.5 -1.39184
 3.3 1.6 2.5 0.409416
 5 3.4 2.5 -2.28144
 6.1 3.53 2.74 16.871
 6.5 3.71 2.83 14.1532
 6.9 3.93 2.92 12.5811
 8.15 4.52 3.36 0
LC25 10
 2.5 1 2.5 0.0438954
 3 1.5 2.5 -2.23572
 3.5 1.7 2.5 1.41325
 3.1 1.5 2.5 -1.29434
 3.3 1.6 2.5 0.314847
 5 3.4 2.5 -2.32348
 6.1 3.53 2.74 16.8312
 6.5 3.71 2.83 14.1244
 6.9 3.93 2.92 12.5546
 8.15 4.52 3.36 0
LD24 10
 2.5 1 2.5 -1.07124
 3 1.5 2.5 -2.40556
 3.5 1.7 2.5 1.60776
 3.1 1.5 2.5 -1.37173
 3.3 1.6 2.5 0.370583
 5 3.4 2.5 -2.40409
 6.1 3.53 2.74 16.8689
 6.5 3.71 2.83 14.0189
 6.9 3.93 2.92 12.4593
 8.15 4.52 3.36 0
LF24 10
 2.5 1 2.5 0.0248401
 3 1.5 2.5 -2.62969
 3.5 1.7 2.5 1.80039
 3.1 1.5 2.5 -1.55373
 3.3 1.6 2.5 0.522209
 5 3.4 2.5 -2.21366
 6.1 3.53 2.74 16.8004
 6.5 3.71 2.83 14.1166
 6.9 3.93 2.92 12.5472
 8.14 4.52 3.35 0
LE25 10
 2.5 1 2.5 0.0489367
 3 1.5 2.5 -2.49487
 3.5 1.7 2.5 1.67854
 3.1 1.5 2.5 -1.45265
 3.3 1.6 2.5 0.444763
 5 3.4 2.5 -2.28236
 6.1 3.53 2.74 16.936
 6.5 3.71 2.83 14.1059
 6.9 3.93 2.92 12.5389
 8.15 4.52 3.36 0
LH22 10
 2.5 1 2.5 0.136267
 3 1.5 2.5 -3.58887
 3.5 1.7 2.5 2.70723
 3.1 1.5 2.5 -1.72623
 3.3 1.6 2.5 0.751015
 5 3.4 2.5 -1.51854
 6.1 3.53 2.74 16.1223
 6.5 3.71 2.83 14.3589
 6.9 3.93 2.92 12.7648
 8.14 4.52 3.35 0
LE23 10
 2.5 1 2.5 -1.07315
 3 1.5 2.5 -2.49558
 3.5 1.7 2.5 1.69293
 3.1 1.5 2.5 -1.31406
 3.3 1.6 2.5 0.297733
 5 3.4 2.5 -2.45205
 6.1 3.53 2.74 16.9388
 6.5 3.71 2.83 14.0286
 6.9 3.93 2.92 12.4678
 8.15 4.52 3.36 0
LH24 10
 2.5 1 2.5 0.254372
 3 1.5 2.5 -3.71776
 3.5 1.7 2.5 2.80481
 3.1 1.5 2.5 -1.29054
 3.3 1.6 2.5 0.264309
 5 3.4 2.5 -1.56984
 6.1 3.53 2.74 16.3387
 6.5 3.71 2.83 14.2359
 6.9 3.93 2.92 12.6558
 8.14 4.52 3.35 0
LI21 10
 2.5 1 2.5 0.0853151
 3 1.5 2.5 -3.87184
 3.5 1.7 2.5 2.97602
 3.1 1.5 2.5 -1.86794
 3.3 1.6 2.5 0.938365
 5 3.4 2.5 -1.04706
 6.1 3.53 2.74 15.4765
 6.5 3.71 2.83 14.5023
 6.9 3.93 2.92 12.8929
 8.14 4.52 3.35 0
NB28 10
 2.5 1 2.5 0.249664
 3 1.5 2.5 -2.16582
 3.5 1.7 2.5 1.30265
 3.1 1.5 2.5 -1.28124
 3.3 1.6 2.5 0.316631
 5 3.4 2.5 -2.00825
 6.1 3.53 2.74 16.6472
 6.5 3.71 2.83 14.3989
 6.9 3.93 2.92 12.8023
 8.15 4.52 3.36 0
NC27 10
 2.5 1 2.5 0.199297
 3 1.5 2.5 -2.20137
 3.5 1.7 2.5 1.36759
 3.1 1.5 2.5 -1.27453
 3.3 1.6 2.5 0.302272
 5 3.4 2.5 -2.16332
 6.1 3.53 2.74 16.7955
 6.5 3.71 2.83 14.2532
 6.9 3.93 2.92 12.6714
 8.15 4.52 3.36 0
ND28 10
 2.5 1 2.5 0.217476
 3 1.5 2.5 -2.3824
 3.5 1.7 2.5 1.52032
 3.1 1.5 2.5 -1.34995
 3.3 1.6 2.5 0.36071
 5 3.4 2.5 -2.21036
 6.1 3.53 2.74 16.9784
 6.5 3.71 2.83 14.2064
 6.9 3.93 2.92 12.6305
 8.15 4.52 3.36 0
NC29 10
 2.5 1 2.5 0.32135
 3 1.5 2.5 -2.27836
 3.5 1.7 2.5 1.40528
 3.1 1.5 2.5 -1.27734
 3.3 1.6 2.5 0.305295
 5 3.4 2.5 -1.97321
 6.1 3.53 2.74 16.7036
 6.5 3.71 2.83 14.4119
 6.9 3.93 2.92 12.8148
 8.15 4.52 3.36 0
KF28 10
 2.5 1 2.5 0.190801
 3 1.5 2.5 -2.8063
 3.5 1.7 2.5 1.83246
 3.1 1.5 2.5 -1.44411
 3.3 1.6 2.5 0.426762
 5 3.4 2.5 -2.14614
 6.1 3.53 2.74 17.0366
 6.5 3.71 2.83 14.0871
 6.9 3.93 2.92 12.5241
 8.15 4.52 3.36 0
KF30 10
 2.5 1 2.5 0.274518
 3 1.5 2.5 -2.6573
 3.5 1.7 2.5 1.62645
 3.1 1.5 2.5 -1.31803
 3.3 1.6 2.5 0.349847
 5 3.4 2.5 -2.02837
 6.1 3.53 2.74 16.9318
 6.5 3.71 2.83 14.2283
 6.9 3.93 2.92 12.6506
 8.15 4.52 3.36 0
KG29 10
 2.5 1 2.5 0.229113
 3 1.5 2.5 -2.92625
 3.5 1.7 2.5 1.8403
 3.1 1.5 2.5 -1.39681
 3.3 1.6 2.5 0.428258
 5 3.4 2.5 -2.06856
 6.1 3.53 2.74 17.0786
 6.5 3.71 2.83 14.0574
 6.9 3.93 2.92 12.4989
 8.15 4.52 3.36 0
KJ34 10
 2.5 1 2.5 0.0998477
 3 1.5 2.5 -3.70579
 3.5 1.7 2.5 2.60577
 3.1 1.5 2.5 -1.05177
 3.3 1.6 2.5 0.148674
 5 3.4 2.5 -1.52869
 6.1 3.53 2.74 16.221
 6.5 3.71 2.83 15.0602
 6.9 3.93 2.92 13.3907
 8.14 4.52 3.35 0
KH34 10
 2.5 1 2.5 0.197332
 3 1.5 2.5 -3.3144
 3.5 1.7 2.5 2.16721
 3.1 1.5 2.5 0.0518776
 3.3 1.6 2.5 0.0357079
 5 3.4 2.5 -1.79218
 6.1 3.53 2.74 16.7091
 6.5 3.71 2.83 14.6202
 6.9 3.93 2.92 12.9967
 8.14 4.52 3.35 0
KH26 10
 2.5 1 2.5 0.290693
 3 1.5 2.5 -3.68339
 3.5 1.7 2.5 2.69591
 3.1 1.5 2.5 -1.28158
 3.3 1.6 2.5 0.268122
