LG19 8
 3.3 1.9 2.4 0.0683297
 5 2.7 2.65 0.362579
 5 2.2 2.65 0.131651
 6.5 3.5 2.75 1.5625
 6 3.3 2.6 0.0818459
 5.5 3.2 2.65 0.407192
 6.2 3.5 2.8 0
ND32 8
 5.5 2.7 2.65 0.760179
 3.3 1.9 2.4 0.0617814
 5 2.7 2.65 0.302676
 5 2.2 2.65 0.129584
 6.5 3.5 2.75 1.40668
 6 3.3 2.6 0.11303
 5.5 3.2 2.65 0.477855
 6.2 3.5 2.8 0
NE33 8
 5.5 2.7 2.65 0.701399
 3.3 1.9 2.4 0.0535991
 5 2.7 2.65 0.255075
 5 2.2 2.65 0.154726
 6.5 3.5 2.75 1.2973
 6 3.3 2.6 0.0767893
 5.5 3.2 2.65 0.382655
 6.2 3.5 2.8 0
NF32 8
 5.5 2.7 2.65 0.890809
 3.3 1.9 2.4 0.0679975
 5 2.7 2.65 0.359762
 5 2.2 2.65 0.145932
 6.5 3.5 2.75 1.68382
 6 3.3 2.6 0.0445161
 5.5 3.2 2.65 0.332233
 6.2 3.5 2.8 0
NE29 8
 5.5 2.7 2.65 1.07404
 3.3 1.9 2.4 0.0816189
 5 2.7 2.65 0.404763
 5 2.2 2.65 0.108077
 6.5 3.5 2.75 1.63548
 6 3.3 2.6 0.140893
 5.5 3.2 2.65 0.449108
 6.2 3.5 2.8 0
NE27 8
 5.5 2.7 2.65 1.35527
 3.3 1.9 2.4 0.092119
 5 2.7 2.65 0.486702
 5 2.2 2.65 0.0938215
 6.5 3.5 2.75 1.68839
 6 3.3 2.6 0.229611
 5.5 3.2 2.65 0.385357
 6.2 3.5 2.8 0
NC33 8
 5.5 2.7 2.65 0.657561
 3.3 1.9 2.4 0.0546829
 5 2.7 2.65 0.30642
 5 2.2 2.65 0.130161
 6.5 3.5 2.75 1.3483
 6 3.3 2.6 0.137625
 5.5 3.2 2.65 0.516446
 6.2 3.5 2.8 0
ND30 8
 5.5 2.7 2.65 0.947666
 3.3 1.9 2.4 0.0735065
 5 2.7 2.65 0.357534
 5 2.2 2.65 0.102605
 6.5 3.5 2.75 1.56855
 6 3.3 2.6 0.140816
 5.5 3.2 2.65 0.492146
 6.2 3.5 2.8 0
KG31 8
